416318 5.621 /home/saulius/struct/cod/hkl/2/2104340.hkl
415803 6.154 /home/saulius/struct/cod/hkl/2/2017738.hkl
415100 6.030 /home/saulius/struct/cod/hkl/2/2017753.hkl
414622 6.145 /home/saulius/struct/cod/hkl/2/2017739.hkl
414365 5.852 /home/saulius/struct/cod/hkl/2/2228635.hkl
412911 5.851 /home/saulius/struct/cod/hkl/2/2229112.hkl
412813 5.948 /home/saulius/struct/cod/hkl/2/2222722.hkl
411098 6.487 /home/saulius/struct/cod/hkl/2/2222155.hkl
410760 6.442 /home/saulius/struct/cod/hkl/2/2104877.hkl
410367 6.024 /home/saulius/struct/cod/hkl/2/2222391.hkl
409509 5.829 /home/saulius/struct/cod/hkl/2/2229069.hkl
407858 5.968 /home/saulius/struct/cod/hkl/2/2222831.hkl
407286 6.438 /home/saulius/struct/cod/hkl/2/2218580.hkl
407008 5.261 /home/saulius/struct/cod/hkl/2/2220569.hkl
405215 6.029 /home/saulius/struct/cod/hkl/2/2225140.hkl
404114 5.832 /home/saulius/struct/cod/hkl/2/2217753.hkl
403876 5.846 /home/saulius/struct/cod/hkl/2/2222094.hkl
403634 5.605 /home/saulius/struct/cod/hkl/2/2223105.hkl
403589 6.018 /home/saulius/struct/cod/hkl/2/2016955.hkl
403587 5.303 /home/saulius/struct/cod/hkl/2/2227028.hkl
403516 5.605 /home/saulius/struct/cod/hkl/2/2017796.hkl
403182 6.073 /home/saulius/struct/cod/hkl/2/2219758.hkl
403143 6.631 /home/saulius/struct/cod/hkl/2/2218846.hkl
403111 6.284 /home/saulius/struct/cod/hkl/2/2218319.hkl
402746 5.952 /home/saulius/struct/cod/hkl/2/2222119.hkl
401583 6.210 /home/saulius/struct/cod/hkl/2/2222380.hkl
401235 5.513 /home/saulius/struct/cod/hkl/2/2226991.hkl
400397 5.761 /home/saulius/struct/cod/hkl/2/2017524.hkl
399368 6.114 /home/saulius/struct/cod/hkl/2/2227111.hkl
397678 6.012 /home/saulius/struct/cod/hkl/2/2228723.hkl
397567 5.438 /home/saulius/struct/cod/hkl/2/2104374.hkl
396750 5.983 /home/saulius/struct/cod/hkl/2/2225069.hkl
396728 6.078 /home/saulius/struct/cod/hkl/2/2222929.hkl
396307 5.692 /home/saulius/struct/cod/hkl/2/2227161.hkl
396117 5.966 /home/saulius/struct/cod/hkl/2/2016950.hkl
396116 5.615 /home/saulius/struct/cod/hkl/2/2223517.hkl
396057 5.147 /home/saulius/struct/cod/hkl/2/2017643.hkl
395604 6.206 /home/saulius/struct/cod/hkl/2/2220213.hkl
395445 5.990 /home/saulius/struct/cod/hkl/2/2222322.hkl
395288 5.463 /home/saulius/struct/cod/hkl/2/2218507.hkl
394083 6.034 /home/saulius/struct/cod/hkl/2/2225633.hkl
394020 5.989 /home/saulius/struct/cod/hkl/2/2223675.hkl
392597 5.780 /home/saulius/struct/cod/hkl/2/2219396.hkl
392062 5.813 /home/saulius/struct/cod/hkl/2/2224226.hkl
391473 6.170 /home/saulius/struct/cod/hkl/2/2226394.hkl
390831 5.829 /home/saulius/struct/cod/hkl/2/2104287.hkl
390459 5.508 /home/saulius/struct/cod/hkl/2/2228983.hkl
389715 5.265 /home/saulius/struct/cod/hkl/2/2224444.hkl
389283 5.833 /home/saulius/struct/cod/hkl/2/2017860.hkl
389199 5.865 /home/saulius/struct/cod/hkl/2/2220552.hkl
388984 5.363 /home/saulius/struct/cod/hkl/2/2222401.hkl
388812 6.021 /home/saulius/struct/cod/hkl/2/2017844.hkl
388718 5.782 /home/saulius/struct/cod/hkl/2/2222888.hkl
388459 6.044 /home/saulius/struct/cod/hkl/2/2104172.hkl
387838 6.032 /home/saulius/struct/cod/hkl/2/2218360.hkl
387607 5.693 /home/saulius/struct/cod/hkl/2/2220297.hkl
387341 5.153 /home/saulius/struct/cod/hkl/2/2224766.hkl
386905 5.483 /home/saulius/struct/cod/hkl/2/2104417.hkl
386376 5.487 /home/saulius/struct/cod/hkl/2/2224278.hkl
385735 6.500 /home/saulius/struct/cod/hkl/2/2104869.hkl
383989 5.370 /home/saulius/struct/cod/hkl/2/2223352.hkl
383669 5.884 /home/saulius/struct/cod/hkl/2/2228280.hkl
382743 5.685 /home/saulius/struct/cod/hkl/2/2223720.hkl
382442 6.096 /home/saulius/struct/cod/hkl/2/2220630.hkl
381187 5.848 /home/saulius/struct/cod/hkl/2/2016517.hkl
380730 5.541 /home/saulius/struct/cod/hkl/2/2219390.hkl
379924 5.817 /home/saulius/struct/cod/hkl/2/2223037.hkl
378691 5.486 /home/saulius/struct/cod/hkl/2/2224835.hkl
378247 5.472 /home/saulius/struct/cod/hkl/2/2220015.hkl
376860 5.475 /home/saulius/struct/cod/hkl/2/2220383.hkl
376578 5.635 /home/saulius/struct/cod/hkl/2/2223009.hkl
375721 5.031 /home/saulius/struct/cod/hkl/2/2226509.hkl
375708 5.955 /home/saulius/struct/cod/hkl/2/2218248.hkl
375337 5.621 /home/saulius/struct/cod/hkl/2/2224123.hkl
375309 5.833 /home/saulius/struct/cod/hkl/2/2016939.hkl
374617 5.891 /home/saulius/struct/cod/hkl/2/2224897.hkl
374220 5.615 /home/saulius/struct/cod/hkl/2/2226992.hkl
373893 4.959 /home/saulius/struct/cod/hkl/2/2219486.hkl
373669 5.738 /home/saulius/struct/cod/hkl/2/2104349.hkl
373417 5.929 /home/saulius/struct/cod/hkl/2/2226137.hkl
373207 5.590 /home/saulius/struct/cod/hkl/2/2222557.hkl
372939 5.615 /home/saulius/struct/cod/hkl/2/2219352.hkl
372924 5.332 /home/saulius/struct/cod/hkl/2/2229293.hkl
372905 5.349 /home/saulius/struct/cod/hkl/2/2224600.hkl
372840 5.710 /home/saulius/struct/cod/hkl/2/2222430.hkl
372033 6.156 /home/saulius/struct/cod/hkl/2/2104800.hkl
370620 5.364 /home/saulius/struct/cod/hkl/2/2226210.hkl
370450 5.745 /home/saulius/struct/cod/hkl/2/2225970.hkl
370393 5.852 /home/saulius/struct/cod/hkl/2/2104802.hkl
368866 5.173 /home/saulius/struct/cod/hkl/2/2220879.hkl
368521 5.600 /home/saulius/struct/cod/hkl/2/2224977.hkl
367962 5.383 /home/saulius/struct/cod/hkl/2/2219447.hkl
366770 4.976 /home/saulius/struct/cod/hkl/2/2223094.hkl
366349 5.262 /home/saulius/struct/cod/hkl/2/2227154.hkl
