dblname	tag	index	loopnr	value	filename
9007991	_reflns_number_total	0	-1	1205	inputs/9007991.cif
9007991	_reflns_threshold_expression	0	-1	I>2\s(I)	inputs/9007991.cif
9007991	_[local]_cod_data_source_file	0	-1	mg6037.cif	inputs/9007991.cif
9007991	_[local]_cod_data_source_block	0	-1	I	inputs/9007991.cif
9007991	_cod_original_cell_volume	0	-1	1019.7(7)	inputs/9007991.cif
9007991	_cod_database_code	0	-1	9007991	inputs/9007991.cif
9007991	_amcsd_database_code	0	-1	AMCSD#0010129	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	0	1	x,y,z	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	1	1	x,1/2-y,1/2+z	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	2	1	-x,1/2+y,1/2-z	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	3	1	-x,1/2+y,z	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	4	1	x,1/2-y,-z	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	5	1	x,y,1/2-z	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	6	1	-x,-y,1/2+z	inputs/9007991.cif
9007991	_symmetry_equiv_pos_as_xyz	7	1	-x,-y,-z	inputs/9007991.cif
9007991	_atom_site_label	0	2	K	inputs/9007991.cif
9007991	_atom_site_label	1	2	Nb1	inputs/9007991.cif
9007991	_atom_site_label	2	2	Nb2	inputs/9007991.cif
9007991	_atom_site_label	3	2	Nb3	inputs/9007991.cif
9007991	_atom_site_label	4	2	O1	inputs/9007991.cif
9007991	_atom_site_label	5	2	O2	inputs/9007991.cif
9007991	_atom_site_label	6	2	O3	inputs/9007991.cif
9007991	_atom_site_label	7	2	O4	inputs/9007991.cif
9007991	_atom_site_label	8	2	O5	inputs/9007991.cif
9007991	_atom_site_label	9	2	O6	inputs/9007991.cif
9007991	_atom_site_label	10	2	O7	inputs/9007991.cif
9007991	_atom_site_fract_x	0	2	0.78710	inputs/9007991.cif
9007991	_atom_site_fract_x	1	2	0.16752	inputs/9007991.cif
9007991	_atom_site_fract_x	2	2	0.33738	inputs/9007991.cif
9007991	_atom_site_fract_x	3	2	0.67240	inputs/9007991.cif
9007991	_atom_site_fract_x	4	2	0.09150	inputs/9007991.cif
9007991	_atom_site_fract_x	5	2	0.12650	inputs/9007991.cif
9007991	_atom_site_fract_x	6	2	0.12930	inputs/9007991.cif
9007991	_atom_site_fract_x	7	2	0.36120	inputs/9007991.cif
9007991	_atom_site_fract_x	8	2	0.59200	inputs/9007991.cif
9007991	_atom_site_fract_x	9	2	0.59690	inputs/9007991.cif
9007991	_atom_site_fract_x	10	2	0.36830	inputs/9007991.cif
9007991	_atom_site_fract_y	0	2	0.32683	inputs/9007991.cif
9007991	_atom_site_fract_y	1	2	0.43808	inputs/9007991.cif
9007991	_atom_site_fract_y	2	2	0.13515	inputs/9007991.cif
9007991	_atom_site_fract_y	3	2	0.25000	inputs/9007991.cif
9007991	_atom_site_fract_y	4	2	0.01710	inputs/9007991.cif
9007991	_atom_site_fract_y	5	2	0.28210	inputs/9007991.cif
9007991	_atom_site_fract_y	6	2	0.60590	inputs/9007991.cif
9007991	_atom_site_fract_y	7	2	0.12390	inputs/9007991.cif
9007991	_atom_site_fract_y	8	2	0.00420	inputs/9007991.cif
9007991	_atom_site_fract_y	9	2	0.25320	inputs/9007991.cif
9007991	_atom_site_fract_y	10	2	0.15670	inputs/9007991.cif
9007991	_atom_site_fract_z	0	2	0.25000	inputs/9007991.cif
9007991	_atom_site_fract_z	1	2	0.07672	inputs/9007991.cif
9007991	_atom_site_fract_z	2	2	0.13680	inputs/9007991.cif
9007991	_atom_site_fract_z	3	2	0.00000	inputs/9007991.cif
9007991	_atom_site_fract_z	4	2	0.13820	inputs/9007991.cif
9007991	_atom_site_fract_z	5	2	0.12599	inputs/9007991.cif
9007991	_atom_site_fract_z	6	2	0.00428	inputs/9007991.cif
9007991	_atom_site_fract_z	7	2	0.01261	inputs/9007991.cif
9007991	_atom_site_fract_z	8	2	0.13687	inputs/9007991.cif
9007991	_atom_site_fract_z	9	2	0.11116	inputs/9007991.cif
9007991	_atom_site_fract_z	10	2	0.25000	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	0	2	0.02600	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	1	2	0.00794	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	2	2	0.00924	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	3	2	0.00699	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	4	2	0.01020	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	5	2	0.00980	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	6	2	0.00760	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	7	2	0.00780	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	8	2	0.01050	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	9	2	0.00830	inputs/9007991.cif
9007991	_atom_site_u_iso_or_equiv	10	2	0.01180	inputs/9007991.cif
9007991	_atom_site_adp_type	0	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	1	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	2	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	3	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	4	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	5	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	6	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	7	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	8	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	9	2	Uani	inputs/9007991.cif
9007991	_atom_site_adp_type	10	2	Uani	inputs/9007991.cif
9007991	_atom_site_calc_flag	0	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	1	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	2	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	3	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	4	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	5	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	6	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	7	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	8	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	9	2	d	inputs/9007991.cif
9007991	_atom_site_calc_flag	10	2	d	inputs/9007991.cif
9007991	_atom_site_refinement_flags	0	2	S	inputs/9007991.cif
9007991	_atom_site_refinement_flags	1	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	2	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	3	2	S	inputs/9007991.cif
9007991	_atom_site_refinement_flags	4	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	5	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	6	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	7	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	8	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	9	2	.	inputs/9007991.cif
9007991	_atom_site_refinement_flags	10	2	S	inputs/9007991.cif
9007991	_atom_site_occupancy	0	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	1	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	2	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	3	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	4	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	5	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	6	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	7	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	8	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	9	2	1	inputs/9007991.cif
9007991	_atom_site_occupancy	10	2	1	inputs/9007991.cif
9007991	_atom_site_type_symbol	0	2	K	inputs/9007991.cif
9007991	_atom_site_type_symbol	1	2	Nb	inputs/9007991.cif
9007991	_atom_site_type_symbol	2	2	Nb	inputs/9007991.cif
9007991	_atom_site_type_symbol	3	2	Nb	inputs/9007991.cif
9007991	_atom_site_type_symbol	4	2	O	inputs/9007991.cif
9007991	_atom_site_type_symbol	5	2	O	inputs/9007991.cif
9007991	_atom_site_type_symbol	6	2	O	inputs/9007991.cif
9007991	_atom_site_type_symbol	7	2	O	inputs/9007991.cif
9007991	_atom_site_type_symbol	8	2	O	inputs/9007991.cif
9007991	_atom_site_type_symbol	9	2	O	inputs/9007991.cif
9007991	_atom_site_type_symbol	10	2	O	inputs/9007991.cif
9007991	_atom_site_aniso_label	0	3	K	inputs/9007991.cif
9007991	_atom_site_aniso_label	1	3	Nb1	inputs/9007991.cif
9007991	_atom_site_aniso_label	2	3	Nb2	inputs/9007991.cif
9007991	_atom_site_aniso_label	3	3	Nb3	inputs/9007991.cif
9007991	_atom_site_aniso_label	4	3	O1	inputs/9007991.cif
9007991	_atom_site_aniso_label	5	3	O2	inputs/9007991.cif
9007991	_atom_site_aniso_label	6	3	O3	inputs/9007991.cif
9007991	_atom_site_aniso_label	7	3	O4	inputs/9007991.cif
9007991	_atom_site_aniso_label	8	3	O5	inputs/9007991.cif
9007991	_atom_site_aniso_label	9	3	O6	inputs/9007991.cif
9007991	_atom_site_aniso_label	10	3	O7	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	0	3	0.03070	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	1	3	0.00806	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	2	3	0.00973	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	3	3	0.00627	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	4	3	0.00950	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	5	3	0.00930	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	6	3	0.00650	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	7	3	0.00810	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	8	3	0.01180	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	9	3	0.00880	inputs/9007991.cif
9007991	_atom_site_aniso_u_11	10	3	0.01210	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	0	3	0.03530	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	1	3	0.00846	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	2	3	0.00986	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	3	3	0.00682	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	4	3	0.01020	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	5	3	0.00880	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	6	3	0.00660	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	7	3	0.00840	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	8	3	0.00950	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	9	3	0.00910	inputs/9007991.cif
9007991	_atom_site_aniso_u_22	10	3	0.01410	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	0	3	0.01200	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	1	3	0.00730	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	2	3	0.00812	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	3	3	0.00789	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	4	3	0.01080	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	5	3	0.01130	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	6	3	0.00960	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	7	3	0.00700	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	8	3	0.01000	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	9	3	0.00700	inputs/9007991.cif
9007991	_atom_site_aniso_u_33	10	3	0.00930	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	0	3	-0.01630	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	1	3	0.00056	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	2	3	-0.00192	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	3	3	0.00000	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	4	3	-0.00220	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	5	3	-0.00050	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	6	3	-0.00040	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	7	3	-0.00070	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	8	3	0.00240	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	9	3	-0.00190	inputs/9007991.cif
9007991	_atom_site_aniso_u_12	10	3	0.00020	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	0	3	0.00000	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	1	3	-0.00037	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	2	3	0.00076	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	3	3	0.00000	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	4	3	-0.00120	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	5	3	0.00210	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	6	3	-0.00130	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	7	3	-0.00020	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	8	3	0.00060	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	9	3	-0.00040	inputs/9007991.cif
9007991	_atom_site_aniso_u_13	10	3	0.00000	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	0	3	0.00000	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	1	3	-0.00001	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	2	3	0.00050	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	3	3	0.00135	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	4	3	0.00010	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	5	3	0.00100	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	6	3	0.00020	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	7	3	-0.00030	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	8	3	-0.00020	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	9	3	-0.00150	inputs/9007991.cif
9007991	_atom_site_aniso_u_23	10	3	0.00000	inputs/9007991.cif
9007991	_atom_type_symbol	0	4	K	inputs/9007991.cif
9007991	_atom_type_symbol	1	4	Nb	inputs/9007991.cif
9007991	_atom_type_symbol	2	4	O	inputs/9007991.cif
9007991	_atom_type_description	0	4	K	inputs/9007991.cif
9007991	_atom_type_description	1	4	Nb	inputs/9007991.cif
9007991	_atom_type_description	2	4	O	inputs/9007991.cif
9007991	_atom_type_scat_dispersion_real	0	4	0.2009	inputs/9007991.cif
9007991	_atom_type_scat_dispersion_real	1	4	-2.0727	inputs/9007991.cif
9007991	_atom_type_scat_dispersion_real	2	4	0.0106	inputs/9007991.cif
9007991	_atom_type_scat_dispersion_imag	0	4	0.2494	inputs/9007991.cif
9007991	_atom_type_scat_dispersion_imag	1	4	0.6215	inputs/9007991.cif
9007991	_atom_type_scat_dispersion_imag	2	4	0.006	inputs/9007991.cif
9007991	_atom_type_scat_source	0	4	International Tables Vol C Tables 4.2.6.8 and 6.1.1.4	inputs/9007991.cif
9007991	_atom_type_scat_source	1	4	International Tables Vol C Tables 4.2.6.8 and 6.1.1.4	inputs/9007991.cif
9007991	_atom_type_scat_source	2	4	International Tables Vol C Tables 4.2.6.8 and 6.1.1.4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	0	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	1	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	2	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	3	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	4	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	5	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	6	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	7	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	8	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	9	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	10	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	11	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	12	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	13	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	14	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	15	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	16	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	17	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	18	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	19	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	20	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	21	5	O5	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	22	5	O5	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	23	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	24	5	O5	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	25	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	26	5	O4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	27	5	O5	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	28	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	29	5	O4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	30	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	31	5	O5	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	32	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	33	5	O4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	34	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	35	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	36	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	37	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	38	5	O7	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	39	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	40	5	O7	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	41	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	42	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	43	5	O7	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	44	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	45	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	46	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	47	5	O7	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	48	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	49	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	50	5	O5	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	51	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	52	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	53	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	54	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	55	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	56	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	57	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	58	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	59	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	60	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	61	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	62	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	63	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	64	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	65	5	O4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	66	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	67	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	68	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	69	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	70	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	71	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	72	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	73	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	74	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_1	75	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	0	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	1	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	2	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	3	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	4	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	5	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	6	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	7	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	8	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	9	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	10	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	11	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	12	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	13	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	14	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	15	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	16	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	17	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	18	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	19	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	20	5	K1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	21	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	22	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	23	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	24	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	25	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	26	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	27	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	28	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	29	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	30	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	31	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	32	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	33	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	34	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	35	5	Nb1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	36	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	37	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	38	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	39	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	40	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	41	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	42	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	43	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	44	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	45	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	46	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	47	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	48	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	49	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	50	5	Nb2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	51	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	52	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	53	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	54	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	55	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	56	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	57	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	58	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	59	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	60	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	61	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	62	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	63	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	64	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	65	5	Nb3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	66	5	O2	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	67	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	68	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	69	5	O3	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	70	5	O4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	71	5	O4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	72	5	O4	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	73	5	O5	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	74	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_2	75	5	O7	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_3	0	5	O6	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_3	1	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_3	2	5	O1	inputs/9007991.cif
9007991	_geom_angle_atom_site_label_3	3	5	O1	inputs/9007991.cif
