2300284	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300289	Fe	11.76950	7.35730	3.52220	2.30450	4.76110	0.30720	15.35350	76.88050	1.03690	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300290	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300290	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300290	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300293	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300293	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300293	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300286	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300286	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300286	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300295	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300295	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300295	Fe	11.76950	7.35730	3.52220	2.30450	4.76110	0.30720	15.35350	76.88050	1.03690	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300291	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300291	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300291	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.
2300287	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300287	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300287	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300292	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300292	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300292	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300288	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300288	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300288	O	3.04850	2.28680	1.54630	0.86700	13.27710	5.70110	0.32390	32.90890	0.25080	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300285	Ni	12.83760	7.29200	4.44380	2.38000	3.87850	0.25650	12.17630	66.34210	1.03410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2300285	Zn	14.07430	7.03180	5.16250	2.41000	3.26550	0.23330	10.31630	58.70970	1.30410	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
