"Generators of the (3+1)-Dimensional Superspace Groups",,,,,,
"Harold T. Stokes, Branton J. Campbell, Dorian M. Hatch",,,,,,
"November 2006",,,,,,
" ",,,,,,
"Group Symbol","Equivalent","Generator 1","Generator 2","Generator 3","Generator 4",
"98.1 I4_122(00g)","s00","-x2,x1+1/2,x3+1/4,x4","-x1,x2+1/2,-x3+1/4,-x4","-x2,-x1,-x3,-x4"," "," "
"98.2 I4_122(00g)q00",,"-x2,x1+1/2,x3+1/4,x4+1/4","-x1,x2+1/2,-x3+1/4,-x4+1/2","-x2,-x1,-x3,-x4+3/4"," "," "
"99.1 P4mm(00g)",,"-x2,x1,x3,x4","x1,-x2,x3,x4","x2,x1,x3,x4"," "," "
"99.2 P4mm(00g)ss0",,"-x2,x1,x3,x4+1/2","x1,-x2,x3,x4+1/2","x2,x1,x3,x4"," "," "
"99.3 P4mm(00g)0ss",,"-x2,x1,x3,x4","x1,-x2,x3,x4+1/2","x2,x1,x3,x4+1/2"," "," "
"99.4 P4mm(00g)s0s",,"-x2,x1,x3,x4+1/2","x1,-x2,x3,x4","x2,x1,x3,x4+1/2"," "," "
"99.5 P4mm(1/21/2g)","ss0","-x2,x1,x3,-x2+x4","x1,-x2,x3,-x2+x4","x2,x1,x3,x4"," "," "
"99.6 P4mm(1/21/2g)0ss","s0s","-x2,x1,x3,-x2+x4","x1,-x2,x3,-x2+x4+1/2","x2,x1,x3,x4+1/2"," "," "
"100.1 P4bm(00g)",,"-x2,x1,x3,x4","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3,x4"," "," "
"100.2 P4bm(00g)ss0",,"-x2,x1,x3,x4+1/2","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4"," "," "
"100.3 P4bm(00g)0ss",,"-x2,x1,x3,x4","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4+1/2"," "," "
"100.4 P4bm(00g)s0s",,"-x2,x1,x3,x4+1/2","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3,x4+1/2"," "," "
"100.5 P4bm(1/21/2g)qq0",,"-x2,x1,x3,-x2+x4+3/4","x1+1/2,-x2+1/2,x3,-x2+x4+1/4","x2+1/2,x1+1/2,x3,x4+1/2"," "," "
"100.6 P4bm(1/21/2g)qqs",,"-x2,x1,x3,-x2+x4+1/4","x1+1/2,-x2+1/2,x3,-x2+x4+1/4","x2+1/2,x1+1/2,x3,x4"," "," "
"101.1 P4_2cm(00g)","ss0","-x2,x1,x3+1/2,x4","x1,-x2,x3+1/2,x4","x2,x1,x3,x4"," "," "
"101.2 P4_2cm(00g)0ss","s0s","-x2,x1,x3+1/2,x4","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3,x4+1/2"," "," "
"101.3 P4_2cm(1/21/2g)","ss0","-x2,x1,x3+1/2,-x2+x4","x1,-x2,x3+1/2,-x2+x4","x2,x1,x3,x4"," "," "
"101.4 P4_2cm(1/21/2g)0ss","s0s","-x2,x1,x3+1/2,-x2+x4","x1,-x2,x3+1/2,-x2+x4+1/2","x2,x1,x3,x4+1/2"," "," "
"102.1 P4_2nm(00g)","ss0","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,-x2+1/2,x3+1/2,x4","x2,x1,x3,x4"," "," "
"102.2 P4_2nm(00g)0ss","s0s","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,-x2+1/2,x3+1/2,x4+1/2","x2,x1,x3,x4+1/2"," "," "
"102.3 P4_2nm(1/21/2g)qq0",,"-x2+1/2,x1+1/2,x3+1/2,-x2+x4+3/4","x1+1/2,-x2+1/2,x3+1/2,-x2+x4+3/4","x2,x1,x3,x4"," "," "
"102.4 P4_2nm(1/21/2g)qqs",,"-x2+1/2,x1+1/2,x3+1/2,-x2+x4+1/4","x1+1/2,-x2+1/2,x3+1/2,-x2+x4+3/4","x2,x1,x3,x4+1/2"," "," "
"103.1 P4cc(00g)","0ss","-x2,x1,x3,x4","x1,-x2,x3+1/2,x4","x2,x1,x3+1/2,x4"," "," "
"103.2 P4cc(00g)ss0","s0s","-x2,x1,x3,x4+1/2","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3+1/2,x4"," "," "
"103.3 P4cc(1/21/2g)","0ss,s0s,ss0","-x2,x1,x3,-x2+x4","x1,-x2,x3+1/2,-x2+x4","x2,x1,x3+1/2,x4"," "," "
"104.1 P4nc(00g)","0ss","-x2,x1,x3,x4","x1+1/2,-x2+1/2,x3+1/2,x4","x2+1/2,x1+1/2,x3+1/2,x4"," "," "
"104.2 P4nc(00g)ss0","s0s","-x2,x1,x3,x4+1/2","x1+1/2,-x2+1/2,x3+1/2,x4+1/2","x2+1/2,x1+1/2,x3+1/2,x4"," "," "
"104.3 P4nc(1/21/2g)qq0","qqs","-x2,x1,x3,-x2+x4+3/4","x1+1/2,-x2+1/2,x3+1/2,-x2+x4+1/4","x2+1/2,x1+1/2,x3+1/2,x4+1/2"," "," "
"105.1 P4_2mc(00g)","s0s","-x2,x1,x3+1/2,x4","x1,-x2,x3,x4","x2,x1,x3+1/2,x4"," "," "
"105.2 P4_2mc(00g)ss0","0ss","-x2,x1,x3+1/2,x4+1/2","x1,-x2,x3,x4+1/2","x2,x1,x3+1/2,x4"," "," "
"105.3 P4_2mc(1/21/2g)","0ss,s0s,ss0","-x2,x1,x3+1/2,-x2+x4","x1,-x2,x3,-x2+x4","x2,x1,x3+1/2,x4"," "," "
"106.1 P4_2bc(00g)","s0s","-x2,x1,x3+1/2,x4","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3+1/2,x4"," "," "
"106.2 P4_2bc(00g)ss0","0ss","-x2,x1,x3+1/2,x4+1/2","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3+1/2,x4"," "," "
"106.3 P4_2bc(1/21/2g)qq0","qqs","-x2,x1,x3+1/2,-x2+x4+3/4","x1+1/2,-x2+1/2,x3,-x2+x4+1/4","x2+1/2,x1+1/2,x3+1/2,x4+1/2"," "," "
"107.1 I4mm(00g)",,"-x2,x1,x3,x4","x1,-x2,x3,x4","x2,x1,x3,x4"," "," "
"107.2 I4mm(00g)ss0",,"-x2,x1,x3,x4+1/2","x1,-x2,x3,x4+1/2","x2,x1,x3,x4"," "," "
"107.3 I4mm(00g)0ss",,"-x2,x1,x3,x4","x1,-x2,x3,x4+1/2","x2,x1,x3,x4+1/2"," "," "
"107.4 I4mm(00g)s0s",,"-x2,x1,x3,x4+1/2","x1,-x2,x3,x4","x2,x1,x3,x4+1/2"," "," "
"108.1 I4cm(00g)",,"-x2,x1,x3,x4","x1,-x2,x3+1/2,x4","x2,x1,x3+1/2,x4"," "," "
"108.2 I4cm(00g)ss0",,"-x2,x1,x3,x4+1/2","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3+1/2,x4"," "," "
"108.3 I4cm(00g)0ss",,"-x2,x1,x3,x4","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3+1/2,x4+1/2"," "," "
"108.4 I4cm(00g)s0s",,"-x2,x1,x3,x4+1/2","x1,-x2,x3+1/2,x4","x2,x1,x3+1/2,x4+1/2"," "," "
"109.1 I4_1md(00g)","s0s","-x2,x1+1/2,x3+1/4,x4","x1,-x2,x3,x4","x2,x1+1/2,x3+1/4,x4"," "," "
"109.2 I4_1md(00g)ss0","0ss","-x2,x1+1/2,x3+1/4,x4+1/2","x1,-x2,x3,x4+1/2","x2,x1+1/2,x3+1/4,x4"," "," "
"110.1 I4_1cd(00g)","s0s","-x2,x1+1/2,x3+1/4,x4","x1,-x2,x3+1/2,x4","x2+1/2,x1,x3+1/4,x4"," "," "
"110.2 I4_1cd(00g)ss0","0ss","-x2,x1+1/2,x3+1/4,x4+1/2","x1,-x2,x3+1/2,x4+1/2","x2+1/2,x1,x3+1/4,x4"," "," "
"111.1 P-42m(00g)",,"x2,-x1,-x3,-x4","-x1,x2,-x3,-x4","x2,x1,x3,x4"," "," "
"111.2 P-42m(00g)00s",,"x2,-x1,-x3,-x4","-x1,x2,-x3,-x4+1/2","x2,x1,x3,x4+1/2"," "," "
"111.3 P-42m(1/21/2g)",,"x2,-x1,-x3,x2-x4","-x1,x2,-x3,x2-x4","x2,x1,x3,x4"," "," "
"111.4 P-42m(1/21/2g)00s",,"x2,-x1,-x3,x2-x4","-x1,x2,-x3,x2-x4+1/2","x2,x1,x3,x4+1/2"," "," "
"112.1 P-42c(00g)","00s","x2,-x1,-x3,-x4","-x1,x2,-x3+1/2,-x4","x2,x1,x3+1/2,x4"," "," "
"112.2 P-42c(1/21/2g)","00s","x2,-x1,-x3,x2-x4","-x1,x2,-x3+1/2,x2-x4","x2,x1,x3+1/2,x4"," "," "
"113.1 P-42_1m(00g)",,"x2,-x1,-x3,-x4","-x1+1/2,x2+1/2,-x3,-x4","x2+1/2,x1+1/2,x3,x4"," "," "
"113.2 P-42_1m(00g)00s",,"x2,-x1,-x3,-x4","-x1+1/2,x2+1/2,-x3,-x4+1/2","x2+1/2,x1+1/2,x3,x4+1/2"," "," "
"114.1 P-42_1c(00g)","00s","x2,-x1,-x3,-x4","-x1+1/2,x2+1/2,-x3+1/2,-x4","x2+1/2,x1+1/2,x3+1/2,x4"," "," "
"115.1 P-4m2(00g)",,"x2,-x1,-x3,-x4","x1,-x2,x3,x4","-x2,-x1,-x3,-x4"," "," "
"115.2 P-4m2(00g)0s0",,"x2,-x1,-x3,-x4","x1,-x2,x3,x4+1/2","-x2,-x1,-x3,-x4+1/2"," "," "
"115.3 P-4m2(1/21/2g)","0s0","x2,-x1,-x3,x2-x4","x1,-x2,x3,-x2+x4","-x2,-x1,-x3,-x4"," "," "
"116.1 P-4c2(00g)","0s0","x2,-x1,-x3,-x4","x1,-x2,x3+1/2,x4","-x2,-x1,-x3+1/2,-x4"," "," "
"116.2 P-4c2(1/21/2g)","0s0","x2,-x1,-x3,x2-x4","x1,-x2,x3+1/2,-x2+x4","-x2,-x1,-x3+1/2,-x4"," "," "
"117.1 P-4b2(00g)",,"x2,-x1,-x3,-x4","x1+1/2,-x2+1/2,x3,x4","-x2+1/2,-x1+1/2,-x3,-x4"," "," "
"117.2 P-4b2(00g)0s0",,"x2,-x1,-x3,-x4","x1+1/2,-x2+1/2,x3,x4+1/2","-x2+1/2,-x1+1/2,-x3,-x4+1/2"," "," "
"117.3 P-4b2(1/21/2g)0q0",,"x2,-x1,-x3,x2-x4","x1+1/2,-x2+1/2,x3,-x2+x4+3/4","-x2+1/2,-x1+1/2,-x3,-x4+3/4"," "," "
"118.1 P-4n2(00g)","0s0","x2,-x1,-x3,-x4","x1+1/2,-x2+1/2,x3+1/2,x4","-x2+1/2,-x1+1/2,-x3+1/2,-x4"," "," "
"118.2 P-4n2(1/21/2g)0q0",,"x2,-x1,-x3,x2-x4","x1+1/2,-x2+1/2,x3+1/2,-x2+x4+3/4","-x2+1/2,-x1+1/2,-x3+1/2,-x4+3/4"," "," "
"119.1 I-4m2(00g)",,"x2,-x1,-x3,-x4","x1,-x2,x3,x4","-x2,-x1,-x3,-x4"," "," "
"119.2 I-4m2(00g)0s0",,"x2,-x1,-x3,-x4","x1,-x2,x3,x4+1/2","-x2,-x1,-x3,-x4+1/2"," "," "
"120.1 I-4c2(00g)",,"x2,-x1,-x3,-x4","x1,-x2,x3+1/2,x4","-x2,-x1,-x3+1/2,-x4"," "," "
"120.2 I-4c2(00g)0s0",,"x2,-x1,-x3,-x4","x1,-x2,x3+1/2,x4+1/2","-x2,-x1,-x3+1/2,-x4+1/2"," "," "
"121.1 I-42m(00g)",,"x2,-x1,-x3,-x4","-x1,x2,-x3,-x4","x2,x1,x3,x4"," "," "
"121.2 I-42m(00g)00s",,"x2,-x1,-x3,-x4","-x1,x2,-x3,-x4+1/2","x2,x1,x3,x4+1/2"," "," "
"122.1 I-42d(00g)","00s","x2,-x1,-x3,-x4","-x1,x2+1/2,-x3+1/4,-x4","x2,x1+1/2,x3+1/4,x4"," "," "
"123.1 P4/mmm(00g)",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,-x2,x3,x4","x2,x1,x3,x4"," "
"123.2 P4/mmm(00g)s0s0",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3,x4+1/2","x2,x1,x3,x4"," "
"123.3 P4/mmm(00g)00ss",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,-x2,x3,x4+1/2","x2,x1,x3,x4+1/2"," "
"123.4 P4/mmm(00g)s00s",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3,x4","x2,x1,x3,x4+1/2"," "
"123.5 P4/mmm(1/21/2g)","s0s0","-x2,x1,x3,-x2+x4","x1,x2,-x3,x1+x2-x4","x1,-x2,x3,-x2+x4","x2,x1,x3,x4"," "
"123.6 P4/mmm(1/21/2g)00ss","s00s","-x2,x1,x3,-x2+x4","x1,x2,-x3,x1+x2-x4","x1,-x2,x3,-x2+x4+1/2","x2,x1,x3,x4+1/2"," "
"124.1 P4/mcc(00g)","00ss","-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4","x2,x1,x3+1/2,x4"," "
"124.2 P4/mcc(00g)s0s0","s00s","-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3+1/2,x4"," "
"124.3 P4/mcc(1/21/2g)","00ss,s00s,s0s0","-x2,x1,x3,-x2+x4","x1,x2,-x3,x1+x2-x4","x1,-x2,x3+1/2,-x2+x4","x2,x1,x3+1/2,x4"," "
"125.1 P4/nbm(00g)",,"-x2,x1,x3,x4","x1+1/2,x2+1/2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3,x4"," "
"125.2 P4/nbm(00g)s0s0",,"-x2,x1,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4"," "
"125.3 P4/nbm(00g)00ss",,"-x2,x1,x3,x4","x1+1/2,x2+1/2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4+1/2"," "
"125.4 P4/nbm(00g)s00s",,"-x2,x1,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3,x4+1/2"," "
"125.5 P4/nbm(1/21/2g)q0q0",,"-x2,x1,x3,-x2+x4+3/4","x1+1/2,x2+1/2,-x3,x1+x2-x4+1/2","x1+1/2,-x2+1/2,x3,-x2+x4+1/4","x2+1/2,x1+1/2,x3,x4+1/2"," "
"125.6 P4/nbm(1/21/2g)q0qs",,"-x2,x1,x3,-x2+x4+1/4","x1+1/2,x2+1/2,-x3,x1+x2-x4+1/2","x1+1/2,-x2+1/2,x3,-x2+x4+1/4","x2+1/2,x1+1/2,x3,x4"," "
"126.1 P4/nnc(00g)","00ss","-x2,x1,x3,x4","x1+1/2,x2+1/2,-x3+1/2,-x4","x1+1/2,-x2+1/2,x3+1/2,x4","x2+1/2,x1+1/2,x3+1/2,x4"," "
"126.2 P4/nnc(00g)s0s0","s00s","-x2,x1,x3,x4+1/2","x1+1/2,x2+1/2,-x3+1/2,-x4","x1+1/2,-x2+1/2,x3+1/2,x4+1/2","x2+1/2,x1+1/2,x3+1/2,x4"," "
"126.3 P4/nnc(1/21/2g)q0q0","q0qs","-x2,x1,x3,-x2+x4+3/4","x1+1/2,x2+1/2,-x3+1/2,x1+x2-x4+1/2","x1+1/2,-x2+1/2,x3+1/2,-x2+x4+1/4","x2+1/2,x1+1/2,x3+1/2,x4+1/2"," "
"127.1 P4/mbm(00g)",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3,x4"," "
"127.2 P4/mbm(00g)s0s0",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4"," "
"127.3 P4/mbm(00g)00ss",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4+1/2"," "
"127.4 P4/mbm(00g)s00s",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3,x4+1/2"," "
"128.1 P4/mnc(00g)","00ss","-x2,x1,x3,x4","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3+1/2,x4","x2+1/2,x1+1/2,x3+1/2,x4"," "
"128.2 P4/mnc(00g)s0s0","s00s","-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3+1/2,x4+1/2","x2+1/2,x1+1/2,x3+1/2,x4"," "
"129.1 P4/nmm(00g)",,"-x2+1/2,x1+1/2,x3,x4","x1+1/2,x2+1/2,-x3,-x4","x1,-x2,x3,x4","x2+1/2,x1+1/2,x3,x4"," "
"129.2 P4/nmm(00g)s0s0",,"-x2+1/2,x1+1/2,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4","x1,-x2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4"," "
"129.3 P4/nmm(00g)00ss",,"-x2+1/2,x1+1/2,x3,x4","x1+1/2,x2+1/2,-x3,-x4","x1,-x2,x3,x4+1/2","x2+1/2,x1+1/2,x3,x4+1/2"," "
"129.4 P4/nmm(00g)s00s",,"-x2+1/2,x1+1/2,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4","x1,-x2,x3,x4","x2+1/2,x1+1/2,x3,x4+1/2"," "
"130.1 P4/ncc(00g)","00ss","-x2+1/2,x1+1/2,x3,x4","x1+1/2,x2+1/2,-x3,-x4","x1,-x2,x3+1/2,x4","x2+1/2,x1+1/2,x3+1/2,x4"," "
"130.2 P4/ncc(00g)s0s0","s00s","-x2+1/2,x1+1/2,x3,x4+1/2","x1+1/2,x2+1/2,-x3,-x4","x1,-x2,x3+1/2,x4+1/2","x2+1/2,x1+1/2,x3+1/2,x4"," "
"131.1 P4_2/mmc(00g)","s00s","-x2,x1,x3+1/2,x4","x1,x2,-x3,-x4","x1,-x2,x3,x4","x2,x1,x3+1/2,x4"," "
"131.2 P4_2/mmc(00g)s0s0","00ss","-x2,x1,x3+1/2,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3,x4+1/2","x2,x1,x3+1/2,x4"," "
"131.3 P4_2/mmc(1/21/2g)","00ss,s00s,s0s0","-x2,x1,x3+1/2,-x2+x4","x1,x2,-x3,x1+x2-x4","x1,-x2,x3,-x2+x4","x2,x1,x3+1/2,x4"," "
"132.1 P4_2/mcm(00g)","s0s0","-x2,x1,x3+1/2,x4","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4","x2,x1,x3,x4"," "
"132.2 P4_2/mcm(00g)00ss","s00s","-x2,x1,x3+1/2,x4","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3,x4+1/2"," "
"132.3 P4_2/mcm(1/21/2g)","s0s0","-x2,x1,x3+1/2,-x2+x4","x1,x2,-x3,x1+x2-x4","x1,-x2,x3+1/2,-x2+x4","x2,x1,x3,x4"," "
"132.4 P4_2/mcm(1/21/2g)00ss","s00s","-x2,x1,x3+1/2,-x2+x4","x1,x2,-x3,x1+x2-x4","x1,-x2,x3+1/2,-x2+x4+1/2","x2,x1,x3,x4+1/2"," "
"133.1 P4_2/nbc(00g)","s00s","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4","x1+1/2,-x2+1/2,x3,x4","x2,x1,x3+1/2,x4"," "
"133.2 P4_2/nbc(00g)s0s0","00ss","-x2+1/2,x1+1/2,x3+1/2,x4+1/2","x1+1/2,x2+1/2,-x3+1/2,-x4","x1+1/2,-x2+1/2,x3,x4+1/2","x2,x1,x3+1/2,x4"," "
"133.3 P4_2/nbc(1/21/2g)q0q0","q0qs","-x2+1/2,x1+1/2,x3+1/2,-x2+x4+3/4","x1+1/2,x2+1/2,-x3+1/2,x1+x2-x4+1/2","x1+1/2,-x2+1/2,x3,-x2+x4+3/4","x2,x1,x3+1/2,x4"," "
"134.1 P4_2/nnm(00g)","s0s0","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4","x1+1/2,-x2+1/2,x3+1/2,x4","x2,x1,x3,x4"," "
"134.2 P4_2/nnm(00g)00ss","s00s","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4","x1+1/2,-x2+1/2,x3+1/2,x4+1/2","x2,x1,x3,x4+1/2"," "
"134.3 P4_2/nnm(1/21/2g)q0q0",,"-x2+1/2,x1+1/2,x3+1/2,-x2+x4+3/4","x1+1/2,x2+1/2,-x3+1/2,x1+x2-x4+1/2","x1+1/2,-x2+1/2,x3+1/2,-x2+x4+3/4","x2,x1,x3,x4"," "
"134.4 P4_2/nnm(1/21/2g)q0qs",,"-x2+1/2,x1+1/2,x3+1/2,-x2+x4+1/4","x1+1/2,x2+1/2,-x3+1/2,x1+x2-x4+1/2","x1+1/2,-x2+1/2,x3+1/2,-x2+x4+3/4","x2,x1,x3,x4+1/2"," "
"135.1 P4_2/mbc(00g)","s00s","-x2,x1,x3+1/2,x4","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4","x2+1/2,x1+1/2,x3+1/2,x4"," "
"135.2 P4_2/mbc(00g)s0s0","00ss","-x2,x1,x3+1/2,x4+1/2","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3,x4+1/2","x2+1/2,x1+1/2,x3+1/2,x4"," "
"136.1 P4_2/mnm(00g)","s0s0","-x2+1/2,x1+1/2,x3+1/2,x4","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3+1/2,x4","x2,x1,x3,x4"," "
"136.2 P4_2/mnm(00g)00ss","s00s","-x2+1/2,x1+1/2,x3+1/2,x4","x1,x2,-x3,-x4","x1+1/2,-x2+1/2,x3+1/2,x4+1/2","x2,x1,x3,x4+1/2"," "
"137.1 P4_2/nmc(00g)","s00s","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4","x1,-x2,x3,x4","x2+1/2,x1+1/2,x3+1/2,x4"," "
"137.2 P4_2/nmc(00g)s0s0","00ss","-x2+1/2,x1+1/2,x3+1/2,x4+1/2","x1+1/2,x2+1/2,-x3+1/2,-x4","x1,-x2,x3,x4+1/2","x2+1/2,x1+1/2,x3+1/2,x4"," "
"138.1 P4_2/ncm(00g)","s0s0","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4","x1,-x2,x3+1/2,x4","x2+1/2,x1+1/2,x3,x4"," "
"138.2 P4_2/ncm(00g)00ss","s00s","-x2+1/2,x1+1/2,x3+1/2,x4","x1+1/2,x2+1/2,-x3+1/2,-x4","x1,-x2,x3+1/2,x4+1/2","x2+1/2,x1+1/2,x3,x4+1/2"," "
"139.1 I4/mmm(00g)",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,-x2,x3,x4","x2,x1,x3,x4"," "
"139.2 I4/mmm(00g)s0s0",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3,x4+1/2","x2,x1,x3,x4"," "
"139.3 I4/mmm(00g)00ss",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,-x2,x3,x4+1/2","x2,x1,x3,x4+1/2"," "
"139.4 I4/mmm(00g)s00s",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3,x4","x2,x1,x3,x4+1/2"," "
"140.1 I4/mcm(00g)",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4","x2,x1,x3+1/2,x4"," "
"140.2 I4/mcm(00g)s0s0",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3+1/2,x4"," "
"140.3 I4/mcm(00g)00ss",,"-x2,x1,x3,x4","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4+1/2","x2,x1,x3+1/2,x4+1/2"," "
"140.4 I4/mcm(00g)s00s",,"-x2,x1,x3,x4+1/2","x1,x2,-x3,-x4","x1,-x2,x3+1/2,x4","x2,x1,x3+1/2,x4+1/2"," "
"141.1 I4_1/amd(00g)","s00s","-x2,x1+1/2,x3+1/4,x4","x1,x2+1/2,-x3+1/4,-x4","x1,-x2,x3,x4","x2,x1+1/2,x3+1/4,x4"," "
"141.2 I4_1/amd(00g)s0s0","00ss","-x2,x1+1/2,x3+1/4,x4+1/2","x1,x2+1/2,-x3+1/4,-x4","x1,-x2,x3,x4+1/2","x2,x1+1/2,x3+1/4,x4"," "
"142.1 I4_1/acd(00g)","s00s","-x2,x1+1/2,x3+1/4,x4","x1,x2+1/2,-x3+1/4,-x4","x1,-x2,x3+1/2,x4","x2+1/2,x1,x3+1/4,x4"," "
"142.2 I4_1/acd(00g)s0s0","00ss","-x2,x1+1/2,x3+1/4,x4+1/2","x1,x2+1/2,-x3+1/4,-x4","x1,-x2,x3+1/2,x4+1/2","x2+1/2,x1,x3+1/4,x4"," "
"143.1 P3(1/31/3g)","t","-x2,x1-x2,x3,-x2+x4"," "," "," "," "
"143.2 P3(00g)",,"-x2,x1-x2,x3,x4"," "," "," "," "
"143.3 P3(00g)t",,"-x2,x1-x2,x3,x4+1/3"," "," "," "," "
"144.1 P3_1(1/31/3g)","t","-x2,x1-x2,x3+1/3,-x2+x4"," "," "," "," "
"144.2 P3_1(00g)","t","-x2,x1-x2,x3+1/3,x4"," "," "," "," "
"145.1 P3_2(1/31/3g)","t","-x2,x1-x2,x3+2/3,-x2+x4"," "," "," "," "
"145.2 P3_2(00g)","t","-x2,x1-x2,x3+2/3,x4"," "," "," "," "
"146.1 R3(00g)",,"-x2,x1-x2,x3,x4"," "," "," "," "
"146.2 R3(00g)t",,"-x2,x1-x2,x3,x4+1/3"," "," "," "," "
"147.1 P-3(1/31/3g)",,"x2,-x1+x2,-x3,x2-x4"," "," "," "," "
"147.2 P-3(00g)",,"x2,-x1+x2,-x3,-x4"," "," "," "," "
"148.1 R-3(00g)",,"x2,-x1+x2,-x3,-x4"," "," "," "," "
"149.1 P312(1/31/3g)","t00","-x2,x1-x2,x3,-x2+x4","-x2,-x1,-x3,-x4"," "," "," "
"149.2 P312(00g)",,"-x2,x1-x2,x3,x4","-x2,-x1,-x3,-x4"," "," "," "
"149.3 P312(00g)t00",,"-x2,x1-x2,x3,x4+1/3","-x2,-x1,-x3,-x4"," "," "," "
"150.1 P321(00g)",,"-x2,x1-x2,x3,x4","-x1,-x1+x2,-x3,-x4"," "," "," "
"150.2 P321(00g)t00",,"-x2,x1-x2,x3,x4+1/3","-x1,-x1+x2,-x3,-x4"," "," "," "
"151.1 P3_112(1/31/3g)","t00","-x2,x1-x2,x3+1/3,-x2+x4","-x2,-x1,-x3+2/3,-x4"," "," "," "
"151.2 P3_112(00g)","t00","-x2,x1-x2,x3+1/3,x4","-x2,-x1,-x3+2/3,-x4"," "," "," "
"152.1 P3_121(00g)","t00","-x2,x1-x2,x3+1/3,x4","-x1,-x1+x2,-x3+1/3,-x4"," "," "," "
"153.1 P3_212(1/31/3g)","t00","-x2,x1-x2,x3+2/3,-x2+x4","-x2,-x1,-x3+1/3,-x4"," "," "," "
"153.2 P3_212(00g)","t00","-x2,x1-x2,x3+2/3,x4","-x2,-x1,-x3+1/3,-x4"," "," "," "
